id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,pos_ecr,sd_ecr,risk
10932,Brandon,Bolden,MIA,RB,28,6,RB,robust,0.44375,136,0.014124999999999943,0.3484109999999999,0.04649999999999997,0.9077499999999998,NA,NA,NA,NaN
10932,Brandon,Bolden,MIA,RB,28,6,RB,weighted,0.736394334467718,98,0.019416442316271487,0.4959384731926202,0,0.9010189969604863,NA,NA,NA,NaN
10940,Derek,Carrier,OAK,TE,28,6,TE,average,1.0324,65,0.021399999999999864,0.6467787875309455,0.31399999999999995,1.798,10,69,5.4,4.717320300831838
10940,Derek,Carrier,OAK,TE,28,6,TE,robust,1.0245,61,0.0129999999999999,0.6938567999999997,0.31399999999999995,1.798,10,69,5.4,4.717320300831838
10940,Derek,Carrier,OAK,TE,28,6,TE,weighted,0.9551890156918688,65,0.030460413694721966,0.7182020130421738,0.24,1.748418023255814,10,69,5.4,4.717320300831838
10948,Case,Keenum,DEN,QB,30,6,QB,average,15.79662,18,0.17147000000000112,0.5990845282595768,15.238,16.614,2,16.9,1.9,4.1972122049118585
10948,Case,Keenum,DEN,QB,30,6,QB,robust,15.93,18,0.22674999999999912,0.569911439999999,15.238,16.614,2,16.9,1.9,4.165592933114325
10948,Case,Keenum,DEN,QB,30,6,QB,weighted,15.757547665870296,18,0.62764040846942315,0.7053177289576358,15.13,16.5634639,2,16.9,1.9,4.312353132636271
10956,Deonte,Thompson,DAL,WR,29,6,WR,average,3.2985000000000007,92,0.08402500000000046,1.67008490303138,1.619,5.029850000000001,15,110.1,14.6,8.151355981626494
10956,Deonte,Thompson,DAL,WR,29,6,WR,robust,3.2985000000000007,93,0.11500000000000066,1.9051410000000002,1.619,5.029850000000001,15,110.1,14.6,8.151355981626494
10956,Deonte,Thompson,DAL,WR,29,6,WR,weighted,3.45712551829292,91,0.028279160141271742,1.949187022394929,1.49,5.017538297872341,15,110.1,14.6,8.151355981626494
10960,Josh,Gordon,CLE,WR,27,6,WR,average,8.267000000000001,22,0.09121666666666606,1.0399495180055618,7.562000000000001,9.763,7,29.3,7.8,5.098406461117634
10960,Josh,Gordon,CLE,WR,27,6,WR,robust,7.883000000000001,25,0.019249999999999545,0.42254100000000017,7.562000000000001,9.763,7,29.3,7.8,5.098406461117634
10960,Josh,Gordon,CLE,WR,27,6,WR,weighted,8.382863766048501,20,0.16260841654779057,1.1538532594640134,7.48,9.755876453488373,7,29.3,7.8,5.098406461117634
10961,Lance,Dunbar,FA,RB,28,6,RB,average,0.625,132,0.030833333333333268,0.4666904755831214,0.273,0.867,NA,NA,NA,NaN
10961,Lance,Dunbar,FA,RB,28,6,RB,robust,0.625,130,0.02774999999999994,0.48925799999999997,0.273,0.867,NA,NA,NA,NaN
10961,Lance,Dunbar,FA,RB,28,6,RB,weighted,0.24000000000000002,122,0.012109955423476981,Inf,0.24000000000000002,0.24000000000000002,NA,NA,NA,NaN
10973,Cole,Beasley,DAL,WR,29,6,WR,average,4.011166666666667,79,0.04752500000000026,1.911698067164373,1.12,5.29,13,62.3,8.2,5.277991727029919
10973,Cole,Beasley,DAL,WR,29,6,WR,robust,4.5245,70,0.07974999999999888,0.4603472999999996,1.12,5.29,13,62.3,8.2,5.277991727029919
10973,Cole,Beasley,DAL,WR,29,6,WR,weighted,4.645409431018732,71,0.2770824056851344,0.8104643582585149,3.58,5.310337209302325,13,62.3,8.2,5.277991727029919
10983,Chris,Hogan,NEP,WR,30,7,WR,average,7.243,35,0.06946586345381611,0.7136841037882239,6.575000000000001,8.196000000000002,9,30.4,11.9,6.939155436718564
10983,Chris,Hogan,NEP,WR,30,7,WR,robust,7.280500000000001,35,0.06299999999999972,0.8376690000000006,6.575000000000001,8.196000000000002,9,30.4,11.9,6.939155436718564
10983,Chris,Hogan,NEP,WR,30,7,WR,weighted,7.1902460770328105,36,0.06391476462196977,0.7840824507124656,6.430000000000001,8.168550151975685,9,30.4,11.9,6.939155436718564
10985,Jamize,Olawale,DAL,RB,29,6,RB,average,0.42550000000000004,140,0.01325000000000004,0.3071989583315673,0.022,0.7051999999999999,NA,NA,NA,NaN
10985,Jamize,Olawale,DAL,RB,29,6,RB,robust,0.371,141,0.014624999999999944,0.17791200000000007,0.022,0.7051999999999999,NA,NA,NA,NaN
10985,Jamize,Olawale,DAL,RB,29,6,RB,weighted,0.5088283937325944,103,0.028328393732594326,0.3506924870043769,0,0.6993969604863222,NA,NA,NA,NaN
11001,Austin,Davis,SEA,QB,29,6,QB,average,0.004,77,0.002,NA,0.004,0.004,10,NA,NA,NaN
11001,Austin,Davis,SEA,QB,29,6,QB,robust,0.004,76,0.002,0,0.004,0.004,10,NA,NA,3.418675424314606
11001,Austin,Davis,SEA,QB,29,6,QB,weighted,0.004,68,0.002,NaN,0.004,0.004,10,NA,NA,NaN
11007,Garrett,Celek,SFO,TE,30,6,TE,average,2.1724,41,0.12806666666666677,0.4912363993028204,1.5528000000000002,2.5380000000000003,8,41.7,4.5,4.24316617617502
11007,Garrett,Celek,SFO,TE,30,6,TE,robust,2.232,38,0.15399999999999991,0.07412999999999974,1.5528000000000002,2.5380000000000003,8,41.7,4.5,4.24316617617502
11007,Garrett,Celek,SFO,TE,30,6,TE,weighted,2.105700427960057,41,0.04296958070936663,0.5126161370472874,1.4900000000000002,2.5218488372093026,8,41.7,4.5,4.24316617617502
11076,Jermaine,Kearse,NYJ,WR,28,6,WR,average,5.391333333333334,60,0.13753333333333284,1.5713871260768304,4.17225,7.700000000000001,11,84.8,6.6,4.559650663380776
11076,Jermaine,Kearse,NYJ,WR,28,6,WR,robust,4.688,66,0.03574999999999928,1.0059441000000013,4.17225,7.700000000000001,11,84.8,6.6,4.559650663380776
11076,Jermaine,Kearse,NYJ,WR,28,6,WR,weighted,4.880867332382311,68,0.10580098374546143,0.8180779354235065,4.163,5.7410523255813954,11,84.8,6.6,4.559650663380776
11100,Patrick,DiMarco,BUF,RB,29,7,RB,average,0.3345,147,0.024125000000000008,0.2212440206348336,0.010499999999999992,0.44604999999999995,NA,93.6,5.6,5.104642999051325
11100,Patrick,DiMarco,BUF,RB,29,7,RB,robust,0.334,146,0.023749999999999993,0.259455,0.010499999999999992,0.44604999999999995,NA,93.6,5.6,5.104642999051325
11100,Patrick,DiMarco,BUF,RB,29,7,RB,weighted,0.32908023774145617,115,0.019080237741456174,0.24622683649376778,0,0.3989135258358662,NA,93.6,5.6,5.104642999051325
11101,James,Develin,NEP,RB,30,8,RB,average,0.6482500000000001,130,0.015750000000000042,0.3304781384600198,0.08399999999999999,0.8343999999999999,NA,90.2,14.1,10.311270268922165
11101,James,Develin,NEP,RB,30,8,RB,robust,0.6282500000000001,129,0.015750000000000042,0.26686800000000005,0.08399999999999999,0.8343999999999999,NA,90.2,14.1,10.311270268922165
11101,James,Develin,NEP,RB,30,8,RB,weighted,0.7183643864534307,99,0.040568687528699576,0.39014689823339105,0,0.8318775075987842,NA,90.2,14.1,10.311270268922165
11104,Josh,Bellamy,CHI,WR,29,6,WR,average,0.7990666666666667,139,0.029866666666666597,0.4525894386748326,0.232,1.2828,21,153.5,2.5,2.718901687779845
11104,Josh,Bellamy,CHI,WR,29,6,WR,robust,0.7410000000000001,138,0.07499999999999996,0.2965199999999999,0.232,1.2828,21,153.5,2.5,2.718901687779845
11104,Josh,Bellamy,CHI,WR,29,6,WR,weighted,0.8680291527917027,137,0.04203810360067217,0.5163260997038274,0.13,1.2923535,21,153.5,2.5,2.718901687779845
11150,Geno,Smith,LAC,QB,28,5,QB,average,2.053373333333333,45,0.32931831741731754,3.1289275521601114,0.006999999999999999,5.9463,10,NA,NA,10.201255988034168
11150,Geno,Smith,LAC,QB,28,5,QB,robust,0.9231,45,0.1659250000000001,0.09636900000000002,0.006999999999999999,5.9463,10,NA,NA,3.627574638326079
11150,Geno,Smith,LAC,QB,28,5,QB,weighted,0.17795705872206208,57,0.028570973279777923,0.207942190897862,0,0.3597163525835866,10,NA,NA,3.8694319978848113
11151,Matt,Barkley,CIN,QB,28,5,QB,average,0,78,0,NA,0,0,10,NA,NA,NaN
11151,Matt,Barkley,CIN,QB,28,5,QB,robust,0,77,0,0,0,0,10,NA,NA,3.418675424314606
11151,Matt,Barkley,CIN,QB,28,5,QB,weighted,0,69,0,NaN,0,0,10,NA,NA,NaN
11152,Mike,Glennon,ARI,QB,29,5,QB,average,0,78,0,NA,0,0,10,NA,NA,NaN
11152,Mike,Glennon,ARI,QB,29,5,QB,robust,0,77,0,0,0,0,10,NA,NA,3.418675424314606
11152,Mike,Glennon,ARI,QB,29,5,QB,weighted,0,69,0,NaN,0,0,10,NA,NA,NaN
11154,E.J.,Manuel,FA,QB,28,5,QB,average,11.76,34,0.6587166666666651,NA,11.76,11.76,6,NA,NA,NaN
11154,E.J.,Manuel,FA,QB,28,5,QB,robust,11.76,34,0.7262499999999985,0,11.76,11.76,6,NA,NA,3.418675424314606
11154,E.J.,Manuel,FA,QB,28,5,QB,weighted,NA,NA,NA,NaN,11.76,11.76,6,NA,NA,NaN
11175,Andre,Ellington,FA,RB,29,5,RB,average,1.03,122,0.030200000000000005,0.8061017305526642,0.5170000000000001,1.5430000000000001,NA,NA,NA,NaN
11175,Andre,Ellington,FA,RB,29,5,RB,robust,1.03,120,0.06700000000000006,0.845082,0.5170000000000001,1.5430000000000001,NA,NA,NA,NaN
11175,Andre,Ellington,FA,RB,29,5,RB,weighted,0.4600000000000001,105,0.031164171656686668,NaN,0.46,0.46,NA,NA,NA,NaN
11177,Kenjon,Barner,FA,RB,29,5,RB,average,0.375,145,0.035250000000000004,0.3464823227814083,0.15450000000000003,0.5954999999999999,NA,NA,NA,NaN
11177,Kenjon,Barner,FA,RB,29,5,RB,robust,0.375,140,0.0020000000000000018,0.363237,0.15450000000000003,0.5954999999999999,NA,NA,NA,NaN
11177,Kenjon,Barner,FA,RB,29,5,RB,weighted,0.39344086021505376,109,0.004381025945998984,0.3464823227814082,0.13,0.57443,NA,NA,NA,NaN
11179,Christine,Michael,IND,RB,28,5,RB,average,1.081,120,0.034333333333333105,0.3082920693109052,0.7130000000000001,1.3216,NA,69.6,7,5.962205137618287
11179,Christine,Michael,IND,RB,28,5,RB,robust,0.9259999999999999,122,0.07462499999999994,0.19273800000000016,0.7130000000000001,1.3216,NA,69.6,7,5.962205137618287
11179,Christine,Michael,IND,RB,28,5,RB,weighted,0.9978993476234856,95,0.142658573852245,0.31068396370739093,0.6500000000000001,1.2407337386018238,NA,69.6,7,5.962205137618287
11180,Mike,Gillislee,NOS,RB,28,5,RB,average,4.2292000000000005,77,0.37159999999999993,1.0867995215309951,3.0039999999999996,5.4068,12,57.9,7.3,6.145968453025493
11180,Mike,Gillislee,NOS,RB,28,5,RB,robust,4.1850000000000005,76,0.15500000000000025,1.3728876,3.0039999999999996,5.4068,12,57.9,7.3,6.145968453025493
11180,Mike,Gillislee,NOS,RB,28,5,RB,weighted,4.331941722183593,57,0.2852951614104047,1.2005280196184003,2.86,5.402277811550152,12,57.9,7.3,6.145968453025493
11182,Rex,Burkhead,NEP,RB,28,5,RB,average,9.369000000000002,31,0.22440000000000104,0.5030606325285255,8.892000000000001,9.97,8,26.1,4.1,4.185826422015295
11182,Rex,Burkhead,NEP,RB,28,5,RB,robust,9.555,28,0.17950000000000088,0.7561259999999996,8.892000000000001,9.97,8,26.1,4.1,4.185826422015295
11182,Rex,Burkhead,NEP,RB,28,5,RB,weighted,9.312884317783567,23,0.07505423059559391,0.5690208014486332,8.89,9.964118541033436,8,26.1,4.1,4.185826422015295
11186,Chris,Thompson,WAS,RB,28,5,RB,average,8.4757,39,0.18975000000000009,1.4168628021089413,6.7387999999999995,9.97,8,28.7,4,4.124571983546227
11186,Chris,Thompson,WAS,RB,28,5,RB,robust,8.618,37,0.01550000000000118,1.4381219999999995,6.7387999999999995,9.97,8,28.7,4,4.124571983546227
11186,Chris,Thompson,WAS,RB,28,5,RB,weighted,8.466947428982428,32,0.2820267539737049,1.630626255250145,6.441,9.991037500000001,8,28.7,4,4.124571983546227
11188,Theo,Riddick,DET,RB,27,5,RB,average,6.0495,62,0.12539999999999907,1.1867308035102146,4.914000000000001,7.625,11,49.6,3.7,3.940808668139021
11188,Theo,Riddick,DET,RB,27,5,RB,robust,5.86,63,0.18025000000000002,1.0304070000000003,4.914000000000001,7.625,11,49.6,3.7,3.940808668139021
11188,Theo,Riddick,DET,RB,27,5,RB,weighted,6.479695578676713,43,0.26589913690068645,1.086609937147644,5.65,7.6615062499999995,11,49.6,3.7,3.940808668139021
11192,Le'Veon,Bell,PIT,RB,26,5,RB,average,6.91,51,0.0970999999999993,4.780041840821061,0.33800000000000036,6.422000000000001,10,58.1,16,11.475104599834467
11192,Le'Veon,Bell,PIT,RB,26,5,RB,robust,6.91,49,0.07749999999999968,5.011188000000001,0.33800000000000036,6.422000000000001,10,58.1,16,11.475104599834467
11192,Le'Veon,Bell,PIT,RB,26,5,RB,weighted,0,140,0,NaN,0,0,10,58.1,16,11.475104599834467
11193,Giovani,Bernard,CIN,RB,27,5,RB,average,4.6185,74,0.17539999999999978,1.7234864374285053,3.04,6.940000000000001,12,50.9,5.8,5.227151875989463
11193,Giovani,Bernard,CIN,RB,27,5,RB,robust,4.475,73,0.10999999999999943,1.0311483,3.04,6.940000000000001,12,50.9,5.8,5.227151875989463
11193,Giovani,Bernard,CIN,RB,27,5,RB,weighted,4.4950699231512585,55,0.12909906205946164,1.8846695197707506,2.7800000000000002,6.50669275,12,50.9,5.8,5.227151875989463
11194,Knile,Davis,FA,RB,27,5,RB,average,2.1,101,0.10000000000000009,NA,2.1,2.1,13,NA,NA,NaN
11194,Knile,Davis,FA,RB,27,5,RB,robust,2.1,99,0.06599999999999984,0,2.1,2.1,13,NA,NA,NaN
11194,Knile,Davis,FA,RB,27,5,RB,weighted,NA,NA,NA,NaN,2.1,2.1,13,NA,NA,NaN
11199,Spencer,Ware,KCC,RB,27,5,RB,average,3.8152000000000004,79,0.1045833333333337,1.0634835212639642,2.63,5.104,12,60.7,4,4.124571983546227
11199,Spencer,Ware,KCC,RB,27,5,RB,robust,3.898,79,0.21425000000000027,0.7650215999999993,2.63,5.104,12,60.7,4,4.124571983546227
11199,Spencer,Ware,KCC,RB,27,5,RB,weighted,4.030075529166827,59,0.36012246118911406,1.199551850989586,2.44,5.128255,12,60.7,4,4.124571983546227
11201,Eddie,Lacy,FA,RB,28,5,RB,average,7.12,49,0.18855000000000022,9.729789309126895,0.9280000000000006,13.312,9,91.8,5.7,5.165897437520394
11201,Eddie,Lacy,FA,RB,28,5,RB,robust,7.12,47,0.2087500000000002,10.200287999999999,0.9280000000000006,13.312,9,91.8,5.7,5.165897437520394
11201,Eddie,Lacy,FA,RB,28,5,RB,weighted,0.24000000000000005,121,0.005000000000000032,NaN,0.24,0.24,9,91.8,5.7,5.165897437520394
11211,Terrance,Williams,DAL,WR,29,5,WR,average,3.0616,96,0.05420000000000025,0.5772326220857583,2.6525000000000003,4.0625,15,91.1,5.2,3.931102232687775
11211,Terrance,Williams,DAL,WR,29,5,WR,robust,3.075,95,0.1589999999999998,0.44477999999999973,2.6525000000000003,4.0625,15,91.1,5.2,3.931102232687775
11211,Terrance,Williams,DAL,WR,29,5,WR,weighted,3.2590406562054204,95,0.05464850938547361,0.6982903982256202,2.5700000000000003,4.1185624999999995,15,91.1,5.2,3.931102232687775
11212,Justin,Hunter,PIT,WR,27,5,WR,average,2.7796000000000003,105,0.020333333333333314,1.4738299766255267,1.222,4.569999999999999,16,111.7,23.6,12.192024464652928
11212,Justin,Hunter,PIT,WR,27,5,WR,robust,2.922,96,0.013500000000000068,0.21942480000000017,1.222,4.569999999999999,16,111.7,23.6,12.192024464652928
11212,Justin,Hunter,PIT,WR,27,5,WR,weighted,2.7512339514978597,105,0.03174658031007871,1.6666095035896524,0.8800000000000001,4.509058358662614,16,111.7,23.6,12.192024464652928
11213,Tavon,Austin,DAL,WR,27,5,RB,average,1.96825,103,0.05435000000000012,0.2973531850622534,1.6595500000000003,2.2535000000000003,14,98.5,11.7,8.841163745664515
11213,Tavon,Austin,DAL,WR,27,5,RB,robust,1.96875,102,0.0462499999999999,0.3409980000000003,1.6595500000000003,2.2535000000000003,14,98.5,11.7,8.841163745664515
11213,Tavon,Austin,DAL,WR,27,5,RB,weighted,2.03032797731569,77,0.060422308667632096,0.33236250778486615,1.6330000000000002,2.252313069908815,14,98.5,11.7,8.841163745664515
11213,Tavon,Austin,DAL,WR,27,5,WR,average,2.7455194847505644,108,0.1037944847505643,2.3174816497283586,0.954,5.852077939002257,18,98.5,11.7,6.849362803762421
11213,Tavon,Austin,DAL,WR,27,5,WR,robust,1.7650000000000001,122,0.06787499999999991,0.5189100000000001,0.954,5.852077939002257,18,98.5,11.7,6.849362803762421
11213,Tavon,Austin,DAL,WR,27,5,WR,weighted,1.7384808946877914,123,0.223973405386793,0.8433973513133889,0.74,2.2520623100303956,18,98.5,11.7,6.849362803762421
11222,Keenan,Allen,LAC,WR,26,5,WR,average,9.5957,13,0.19010000000000105,4.330080849899534,3.35,12.57975,2,6.6,1.3,2.180145890042987
11222,Keenan,Allen,LAC,WR,26,5,WR,robust,10.930000000000001,6,0.48300000000000054,0.8524950000000002,3.35,12.57975,2,6.6,1.3,2.180145890042987
11222,Keenan,Allen,LAC,WR,26,5,WR,weighted,11.571060627674749,6,0.9091753579542452,0.85425358782077,11,12.630455015197569,2,6.6,1.3,2.180145890042987
11225,Cordarrelle,Patterson,NEP,WR,27,5,WR,average,2.9365,100,0.028000000000000025,0.7613681763772371,2.24425,4.1075,15,80.8,10.8,6.445295955459779
11225,Cordarrelle,Patterson,NEP,WR,27,5,WR,robust,2.8945000000000003,99,0.013249999999999762,0.7635390000000002,2.24425,4.1075,15,80.8,10.8,6.445295955459779
11225,Cordarrelle,Patterson,NEP,WR,27,5,WR,weighted,3.007718259629101,98,0.032636935713956206,0.9617775734494567,2.0490000000000004,4.122752906976744,15,80.8,10.8,6.445295955459779
11227,Kenny,Stills,MIA,WR,26,5,WR,average,6.7731666666666674,45,0.20670000000000055,1.0791170001440993,5.3500000000000005,7.742500000000001,9,24,3.4,3.1229685360824884
11227,Kenny,Stills,MIA,WR,26,5,WR,robust,6.936,42,0.2724999999999991,0.6160203000000016,5.3500000000000005,7.742500000000001,9,24,3.4,3.1229685360824884
11227,Kenny,Stills,MIA,WR,26,5,WR,weighted,7.120120542082738,38,0.19514015691868636,0.4548144370249616,6.7,7.671093023255815,9,24,3.4,3.1229685360824884
11228,Robert,Woods,LAR,WR,26,5,WR,average,7.2616000000000005,34,0.04606586345381558,1.7260046832690423,4.9325,8.71725,7,34.6,4.3,3.5270353843851314
11228,Robert,Woods,LAR,WR,26,5,WR,robust,7.583,30,0.22775000000000034,1.1037957000000005,4.9325,8.71725,7,34.6,4.3,3.5270353843851314
11228,Robert,Woods,LAR,WR,26,5,WR,weighted,8.133296005706134,23,0.050668330955778274,0.7401699963962489,7.13,8.71960726744186,7,34.6,4.3,3.5270353843851314
11229,Markus,Wheaton,PHI,WR,27,5,WR,average,1.1523333333333334,133,0.09321788004928067,1.0207046585570188,0.19250000000000003,2.5775,20,158.5,1.5,2.26993852299913
11229,Markus,Wheaton,PHI,WR,27,5,WR,robust,0.9540000000000001,133,0.07399999999999995,0.9562769999999999,0.19250000000000003,2.5775,20,158.5,1.5,2.26993852299913
11229,Markus,Wheaton,PHI,WR,27,5,WR,weighted,0.6804122681883025,147,0.045228635453771426,0.6489925082160818,0.15000000000000002,1.417225,20,158.5,1.5,2.26993852299913
11232,DeAndre,Hopkins,HOU,WR,26,5,WR,average,11.238083333333334,5,0.3902166666666673,2.380174818509486,7.7875000000000005,13.14775,2,3.3,1.4,2.2250422065210587
11232,DeAndre,Hopkins,HOU,WR,26,5,WR,robust,11.65675,5,0.9607499999999991,0.704976299999999,7.7875000000000005,13.14775,2,3.3,1.4,2.2250422065210587
11232,DeAndre,Hopkins,HOU,WR,26,5,WR,weighted,12.361233878889864,5,0.9733429030352649,0.8802793531360502,11.350000000000001,13.23214275,2,3.3,1.4,2.2250422065210587
11237,Russell,Shepard,NYG,WR,28,5,WR,average,0.8495000000000001,138,0.05496666666666683,0.6850223232372311,0.31305,1.6414999999999997,21,141.8,17.5,9.453349159490568
11237,Russell,Shepard,NYG,WR,28,5,WR,robust,0.6920000000000001,139,0.061249999999999916,0.266868,0.31305,1.6414999999999997,21,141.8,17.5,9.453349159490568
11237,Russell,Shepard,NYG,WR,28,5,WR,weighted,0.9646619368791183,135,0.09281604807242527,0.8486343431949688,0.27,1.65296825,21,141.8,17.5,9.453349159490568
11239,Marquise,Goodwin,SFO,WR,28,5,WR,average,7.341,33,0.08870000000000022,1.4652747182695807,5.778000000000001,9.112,8,37.2,11.8,6.894259120240493
11239,Marquise,Goodwin,SFO,WR,28,5,WR,robust,7.250000000000001,36,0.11012500000000092,1.6679249999999999,5.778000000000001,9.112,8,37.2,11.8,6.894259120240493
11239,Marquise,Goodwin,SFO,WR,28,5,WR,weighted,7.505559914407987,31,0.14518437945791618,1.6997343150901991,5.410000000000001,9.1290775,8,37.2,11.8,6.894259120240493
11244,Travis,Kelce,KCC,TE,29,5,TE,average,7.571666666666668,3,0.48366666666666713,2.5637905530678595,3.8965,9.32,2,2.3,0.6,2.1884983026621416
11244,Travis,Kelce,KCC,TE,29,5,TE,robust,8.3005,2,0.5124999999999993,0.6701351999999999,3.8965,9.32,2,2.3,0.6,2.1884983026621416
11244,Travis,Kelce,KCC,TE,29,5,TE,weighted,8.690168484713881,2,0.5606346045426989,0.6144243456042572,8.086,9.35289,2,2.3,0.6,2.1884983026621416
11247,Zach,Ertz,PHI,TE,28,5,TE,average,7.328166666666667,4,0.49924999999999997,2.5360205046489668,3.6160000000000005,8.915,2,2.9,0.8,2.2938658859192125
11247,Zach,Ertz,PHI,TE,28,5,TE,robust,8.079,3,0.8045000000000009,0.34544579999999947,3.6160000000000005,8.915,2,2.9,0.8,2.2938658859192125
11247,Zach,Ertz,PHI,TE,28,5,TE,weighted,8.35137161198288,3,0.9393309557774607,0.5283901643026598,7.864000000000001,8.94380547112462,2,2.9,0.8,2.2938658859192125
11248,Jordan,Reed,WAS,TE,28,5,TE,average,6.809333333333334,7,0.5815333333333337,2.48367983041293,3.2225,8.6875,2,4.5,1.4,2.609968635690424
11248,Jordan,Reed,WAS,TE,28,5,TE,robust,7.497,4,0.6179999999999994,0.45960600000000007,3.2225,8.6875,2,4.5,1.4,2.609968635690424
11248,Jordan,Reed,WAS,TE,28,5,TE,weighted,7.907696148359485,4,1.0317485619621731,0.8267835699467304,7.19,8.774957500000001,2,4.5,1.4,2.609968635690424
11249,Dion,Sims,CHI,TE,27,5,TE,average,1.429,55,0.18399999999999994,0.46815360727009253,0.8714000000000002,1.83,9,58.8,15.6,10.091067046942442
11249,Dion,Sims,CHI,TE,27,5,TE,robust,1.427,54,0.14300000000000024,0.2520419999999999,0.8714000000000002,1.83,9,58.8,15.6,10.091067046942442
11249,Dion,Sims,CHI,TE,27,5,TE,weighted,1.3018502139800283,56,0.0852592724679031,0.4693769959988742,0.8400000000000001,1.7350851063829789,9,58.8,15.6,10.091067046942442
11250,Tyler,Eifert,CIN,TE,28,5,TE,average,4.38,21,0.06558333333333355,0.9589043226516399,3.6087500000000006,5.780000000000001,4,12.4,2.3,3.084122760347242
11250,Tyler,Eifert,CIN,TE,28,5,TE,robust,4.273000000000001,21,0.04025000000000034,0.6782894999999997,3.6087500000000006,5.780000000000001,4,12.4,2.3,3.084122760347242
11250,Tyler,Eifert,CIN,TE,28,5,TE,weighted,4.559582025677604,19,0.1430082025677617,1.1699707818212195,3.6350000000000007,5.795787500000001,4,12.4,2.3,3.084122760347242
11251,Gavin,Escobar,MIA,TE,27,5,TE,average,0.55,80,0.10925000000000007,0.5647123161398201,0.18900000000000003,1.1070000000000002,10,NA,NA,NaN
11251,Gavin,Escobar,MIA,TE,27,5,TE,robust,0.4800000000000001,78,0.02850000000000008,0.133434,0.18900000000000003,1.1070000000000002,10,NA,NA,NaN
11251,Gavin,Escobar,MIA,TE,27,5,TE,weighted,0.18000000000000002,98,0.04500000000000001,NaN,0.18000000000000002,0.18000000000000002,10,NA,NA,NaN
11252,Levine,Toilolo,DET,TE,27,5,TE,average,0.9996,67,0.033849999999999936,0.6352715954613429,0.248,1.7240000000000002,10,68.7,4.4,4.190482384546485
11252,Levine,Toilolo,DET,TE,27,5,TE,robust,1.01,63,0.03325,0.42995400000000034,0.248,1.7240000000000002,10,68.7,4.4,4.190482384546485
11252,Levine,Toilolo,DET,TE,27,5,TE,weighted,0.9052967189728958,67,0.04203031383737521,0.6941128404160338,0.13,1.6552826747720366,10,68.7,4.4,4.190482384546485
11257,Vance,McDonald,PIT,TE,28,5,TE,average,4.352166666666667,22,0.08883333333333354,1.7013759627626892,2.2375000000000003,6.322500000000001,3,31.8,7.2,5.665628550145473
11257,Vance,McDonald,PIT,TE,28,5,TE,robust,4.390000000000001,19,0.07249999999999979,1.7991350999999995,2.2375000000000003,6.322500000000001,3,31.8,7.2,5.665628550145473
11257,Vance,McDonald,PIT,TE,28,5,TE,weighted,4.8680007132667615,16,0.17133378583590275,1.7182457520294796,2.6500000000000004,6.4383625,3,31.8,7.2,5.665628550145473
11258,Mychal,Rivera,FA,TE,28,5,TE,average,0.945,69,0.07261666666666666,0.6434671708797584,0.5355000000000001,1.3545,10,NA,NA,NaN
11258,Mychal,Rivera,FA,TE,28,5,TE,robust,0.945,66,0.09474999999999989,0.674583,0.5355000000000001,1.3545,10,NA,NA,NaN
11258,Mychal,Rivera,FA,TE,28,5,TE,weighted,0.49000000000000005,79,0.06246897289586312,Inf,0.49000000000000005,0.49000000000000005,10,NA,NA,NaN
11337,Darren,Fells,CLE,TE,32,6,TE,average,1.229,57,0.0656000000000001,0.49797871440454167,0.6053999999999999,1.746,9,57.7,6.3,5.191474425488655
11337,Darren,Fells,CLE,TE,32,6,TE,robust,1.307,55,0.08800000000000008,0.37065,0.6053999999999999,1.746,9,57.7,6.3,5.191474425488655
11337,Darren,Fells,CLE,TE,32,6,TE,weighted,1.180780313837375,58,0.02718350745014919,0.5450042691247983,0.45999999999999996,1.693656976744186,9,57.7,6.3,5.191474425488655
11342,Fozzy,Whittaker,CAR,RB,29,6,RB,average,0,172,0,NA,0,0,NA,NA,NA,NaN
11342,Fozzy,Whittaker,CAR,RB,29,6,RB,robust,0,171,0,0,0,0,NA,NA,NA,NaN
11342,Fozzy,Whittaker,CAR,RB,29,6,RB,weighted,0,140,0,NaN,0,0,NA,NA,NA,NaN
11367,Kyle,Juszczyk,SFO,RB,27,5,RB,average,3.0092500000000006,89,0.06765000000000043,1.5039510630336348,0.5119999999999999,3.8333999999999997,13,65.7,4.5,4.43084417589157
11367,Kyle,Juszczyk,SFO,RB,27,5,RB,robust,3.24425,85,0.22924999999999995,0.9888941999999991,0.5119999999999999,3.8333999999999997,13,65.7,4.5,4.43084417589157
11367,Kyle,Juszczyk,SFO,RB,27,5,RB,weighted,3.175121466743932,64,0.13035612386403583,1.796652389219991,0,3.824473252279635,13,65.7,4.5,4.43084417589157
11381,Luke,Willson,DET,TE,28,5,TE,average,2.938833333333334,34,0.31243333333333423,1.4579446720183409,0.8545,4.357500000000001,6,32.1,3.6,3.7690120515182013
11381,Luke,Willson,DET,TE,28,5,TE,robust,3.085,32,0.3250000000000002,1.0022376000000002,0.8545,4.357500000000001,6,32.1,3.6,3.7690120515182013
11381,Luke,Willson,DET,TE,28,5,TE,weighted,3.53501212553495,30,0.2972072039942941,0.9970742256695512,2.218,4.4359875,6,32.1,3.6,3.7690120515182013
